2025-09-12 23:02:01.990 | WARNING  | michaeljmoore_process_csv:analyze_running_time:61 - Skipping invalid row: {'': '400', 'title': 'Ghost of the Mountains', 'Production company': "['Disneynature', 'Brian Leith Productions']", 'Release date': '2017-06-30', 'Running time': '', 'Country': 'United States', 'Language': 'English', 'Box office': '', 'Budget': '', 'Directed by': 'Ben Wallis', 'Produced by': 'Brian Leith', 'Written by': 'Ben Wallis', 'Based on': '', 'Starring': '', 'Music by': '', 'Distributed by': 'Walt Disney Studios Motion Pictures', 'Story by': '', 'Narrated by': 'Antoine Fuqua', 'Cinematography': '', 'Edited by': '', 'Screenplay by': '', 'Production companies': '', 'Japanese': '', 'Hepburn': '', 'Adaptation by': '', 'Traditional': '', 'Simplified': ''} (could not convert string to float: '')
2025-09-12 23:02:01.992 | WARNING  | michaeljmoore_process_csv:analyze_running_time:61 - Skipping invalid row: {'': '433', 'title': 'Black Beauty', 'Production company': "['Constantin Film', 'JB Pictures', 'Bolt Pictures']", 'Release date': '2020-11-27', 'Running time': '', 'Country': "['United States', 'United Kingdom', 'South Africa', 'Germany']", 'Language': 'English', 'Box office': '', 'Budget': '', 'Directed by': 'Ashley Avis', 'Produced by': "['Jeremy Bolt', 'Robert Kulzer']", 'Written by': '', 'Based on': "['Black Beauty', 'by', 'Anna Sewell']", 'Starring': "['Mackenzie Foy', 'Kate Winslet', 'Claire Forlani', 'Iain Glen', 'Fern Deacon']", 'Music by': 'Guillaume Roussel', 'Distributed by': 'Disney+', 'Story by': '', 'Narrated by': '', 'Cinematography': 'David Procter', 'Edited by': 'Ashley Avis', 'Screenplay by': 'Ashley Avis', 'Production companies': '', 'Japanese': '', 'Hepburn': '', 'Adaptation by': '', 'Traditional': '', 'Simplified': ''} (could not convert string to float: '')
2025-09-12 23:02:01.992 | WARNING  | michaeljmoore_process_csv:analyze_running_time:61 - Skipping invalid row: {'': '435', 'title': 'Raya and the Last Dragon', 'Production company': "['Walt Disney Pictures', 'Walt Disney Animation Studios']", 'Release date': '2021-03-12', 'Running time': '', 'Country': 'United States', 'Language': 'English', 'Box office': '', 'Budget': '', 'Directed by': "['Don Hall', 'Carlos López Estrada']", 'Produced by': "['Osnat Shurer', 'Peter Del Vecho']", 'Written by': "['Qui Nguyen', 'Adele Lim']", 'Based on': '', 'Starring': "['Kelly Marie Tran', 'Awkwafina']", 'Music by': '', 'Distributed by': "['Walt Disney Studios', 'Motion Pictures']", 'Story by': '', 'Narrated by': '', 'Cinematography': '', 'Edited by': '', 'Screenplay by': '', 'Production companies': '', 'Japanese': '', 'Hepburn': '', 'Adaptation by': '', 'Traditional': '', 'Simplified': ''} (could not convert string to float: '')
2025-09-12 23:02:01.993 | WARNING  | michaeljmoore_process_csv:analyze_running_time:61 - Skipping invalid row: {'': '436', 'title': 'Cruella', 'Production company': "['Walt Disney Pictures', 'Gunn Films', 'Marc Platt Productions']", 'Release date': '2021-05-28', 'Running time': '', 'Country': 'United States', 'Language': 'English', 'Box office': '', 'Budget': '', 'Directed by': 'Craig Gillespie', 'Produced by': "['Kristin Burr', 'Andrew Gunn', 'Marc Platt']", 'Written by': '', 'Based on': '["Disney\'s One Hundred and One Dalmatians by Bill Peet", \'The Hundred and One Dalmatians by Dodie Smith\']', 'Starring': "['Emma Stone', 'Emma Thompson', 'Paul Walter Hauser', 'Joel Fry', 'Mark Strong']", 'Music by': '', 'Distributed by': 'Walt Disney Studios Motion Pictures', 'Story by': '', 'Narrated by': '', 'Cinematography': 'Nicolas Karakatsanis', 'Edited by': 'Tatiana S. Riegel', 'Screenplay by': "['Aline Brosh McKenna', 'Jez Butterworth', 'Dana Fox', 'Kelly Marcel', 'Tony McNamara', 'Steve Zissis']", 'Production companies': '', 'Japanese': '', 'Hepburn': '', 'Adaptation by': '', 'Traditional': '', 'Simplified': ''} (could not convert string to float: '')
2025-09-12 23:02:01.994 | WARNING  | michaeljmoore_process_csv:analyze_running_time:61 - Skipping invalid row: {'': '437', 'title': 'Jungle Cruise', 'Production company': "['Walt Disney Pictures', 'Davis Entertainment', 'Seven Bucks Productions', 'Flynn Picture Company']", 'Release date': '2021-07-30', 'Running time': '', 'Country': 'United States', 'Language': 'English', 'Box office': '', 'Budget': '', 'Directed by': 'Jaume Collet-Serra', 'Produced by': "['John Davis', 'John Fox', 'Beau Flynn', 'Dwayne Johnson', 'Dany Garcia', 'Hiram Garcia']", 'Written by': '', 'Based on': "['Jungle Cruise', 'by', 'Walt Disney']", 'Starring': "['Dwayne Johnson', 'Emily Blunt', 'Édgar Ramírez', 'Jack Whitehall', 'Jesse Plemons', 'Paul Giamatti']", 'Music by': "['James Newton Howard', 'Metallica']", 'Distributed by': 'Walt Disney Studios Motion Pictures', 'Story by': "['Glenn Ficarra', 'John Requa']", 'Narrated by': '', 'Cinematography': 'Flavio Labiano', 'Edited by': 'Joel Negron', 'Screenplay by': "['Michael Green', 'Glenn Ficarra', 'John Requa']", 'Production companies': '', 'Japanese': '', 'Hepburn': '', 'Adaptation by': '', 'Traditional': '', 'Simplified': ''} (could not convert string to float: '')
2025-09-12 23:02:01.995 | WARNING  | michaeljmoore_process_csv:analyze_running_time:61 - Skipping invalid row: {'': '438', 'title': 'The Beatles: Get Back', 'Production company': '', 'Release date': '2021-08-27', 'Running time': '', 'Country': "['United Kingdom', 'New Zealand', 'United States']", 'Language': 'English', 'Box office': '', 'Budget': '', 'Directed by': 'Peter Jackson', 'Produced by': "['Peter Jackson', 'Clare Olssen', 'Jonathan Clyde']", 'Written by': '', 'Based on': '', 'Starring': 'The Beatles', 'Music by': 'The Beatles', 'Distributed by': "['Walt Disney Studios', 'Motion Pictures']", 'Story by': '', 'Narrated by': '', 'Cinematography': '', 'Edited by': 'Jabez Olssen', 'Screenplay by': '', 'Production companies': "['Walt Disney Pictures', 'Apple Corps', 'WingNut Films']", 'Japanese': '', 'Hepburn': '', 'Adaptation by': '', 'Traditional': '', 'Simplified': ''} (could not convert string to float: '')
2025-09-12 23:02:01.998 | INFO     | michaeljmoore_process_csv:process_csv_file:98 - Processed CSV file: data\DisneyMovies_cleaned_data.csv, Statistics saved to: processed\disney_running_time_stats.txt
2025-09-12 23:02:02.155 | INFO     | michaeljmoore_process_excel:process_excel_file:88 - Processed Excel file: data\Lottery_Powerball_Winning_Numbers__Beginning_2010.xlsx, Word count saved to: processed\number_occurred.txt
2025-09-12 23:02:02.168 | INFO     | michaeljmoore_process_json:process_json_file:86 - Processed JSON file: data\zodiac.json, Results saved to: processed\json_famous_people_by_zodiac.txt
2025-09-12 23:02:02.198 | INFO     | michaeljmoore_process_text:process_text_file:82 - Processed text file: data\wonkascript.txt, Word count saved to: processed\text_wonka_word_count.txt
